Вор{вор=S,муж,од=им,ед} у{у=PR=|у=INTJ=|у=S,сокр=пр,мн|у=S,сокр=пр,ед|у=S,сокр=вин,мн|у=S,сокр=вин,ед|у=S,сокр=дат,мн|у=S,сокр=дат,ед|у=S,сокр=род,мн|у=S,сокр=род,ед|у=S,сокр=твор,мн|у=S,сокр=твор,ед|у=S,сокр=им,мн|у=S,сокр=им,ед} вора{вор=S,муж,од=вин,ед|вор=S,муж,од=род,ед}	дубинку{дубинка=S,жен,неод=вин,ед} украл{украсть=V,сов,пе=прош,ед,изъяв,муж}
Все{весь=APRO=им,мн|весь=APRO=вин,ед,сред|весь=APRO=им,ед,сред|весь=APRO=вин,мн,неод|все=ADV=|все=SPRO,мн=вин|все=SPRO,мн=им|все=PART=|все=SPRO,ед,сред,неод=вин|все=SPRO,ед,сред,неод=им} черти{черт=S,муж,од=им,мн|чертить=V,несов,пе=ед,пов,2-л}	одной{один=APRO=пр,ед,жен|один=APRO=дат,ед,жен|один=APRO=род,ед,жен|один=APRO=твор,ед,жен|один=ANUM=пр,ед,жен|один=ANUM=дат,ед,жен|один=ANUM=род,ед,жен|один=ANUM=твор,ед,жен} шерсти{шерсть=S,жен,неод=пр,ед|шерсть=S,жен,неод=вин,мн|шерсть=S,жен,неод=дат,ед|шерсть=S,жен,неод=род,ед|шерсть=S,жен,неод=им,мн|шерстить=V,несов,пе=ед,пов,2-л}
Волка{волк=S,муж,од=вин,ед|волк=S,муж,од=род,ед|волк=S,муж,неод=род,ед}	ноги{нога=S,жен,неод=вин,мн|нога=S,жен,неод=род,ед|нога=S,жен,неод=им,мн} кормят{кормить=V,несов,пе=непрош,мн,изъяв,3-л}
Вместе{вместе=ADV=} тошно{тошно=ADV=|тошный=A=ед,кр,сред}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	врозь{врозь=ADV=} скучно{скучно=ADV=|скучный=A=ед,кр,сред}
Вода{вода=S,жен,неод=им,ед|вод=S,редк,муж,неод=род,ед}	камень{камень=S,муж,неод=вин,ед|камень=S,муж,неод=им,ед} точит{точить=V,несов,пе=непрош,ед,изъяв,3-л}
Вечный{вечный=A=вин,ед,полн,муж,неод|вечный=A=им,ед,полн,муж} мир{мир=S,муж,неод=вин,ед|мир=S,муж,неод=им,ед|миро=S,сред,неод=род,мн|мир=S,имя,муж,од=им,ед|мира=S,жен,неод=род,мн|мира=S,имя,жен,од=вин,мн|мира=S,имя,жен,од=род,мн} —	до{до=PR=|до=S,сред,неод=пр,мн|до=S,сред,неод=пр,ед|до=S,сред,неод=вин,мн|до=S,сред,неод=вин,ед|до=S,сред,неод=дат,мн|до=S,сред,неод=дат,ед|до=S,сред,неод=род,мн|до=S,сред,неод=род,ед|до=S,сред,неод=твор,мн|до=S,сред,неод=твор,ед|до=S,сред,неод=им,мн|до=S,сред,неод=им,ед} первой{первый=ANUM=пр,ед,жен|первый=ANUM=дат,ед,жен|первый=ANUM=род,ед,жен|первый=ANUM=твор,ед,жен} драки{драка=S,жен,неод=вин,мн|драка=S,жен,неод=род,ед|драка=S,жен,неод=им,мн}
Слово{слово=S,сред,неод=вин,ед|слово=S,сред,неод=им,ед} — серебро{серебро=S,ед,сред,неод=вин|серебро=S,ед,сред,неод=им}, молчанье{молчание=S,сред,неод=пр,ед|молчание=S,сред,неод=вин,ед|молчание=S,сред,неод=им,ед} —	золото{золото=S,ед,сред,неод=вин|золото=S,ед,сред,неод=им}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} людях{человек=S,муж,од=пр,мн} лапочка{лапочка=S,жен,неод=им,ед|лапочка=S,мж,од=им,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	дома{дом=S,муж,неод=вин,мн|дом=S,муж,неод=род,ед|дом=S,муж,неод=им,мн|дома=ADV=} чёрт{черт=S,муж,од=им,ед|черта=S,жен,неод=род,мн}
Птицу{птица=S,жен,од=вин,ед} видно{видно=ADV,прдк=|видно=ADV,вводн=|видный=A=ед,кр,сред}	по{по=PR=} полету{полет=S,муж,неод=дат,ед}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} деньгах{деньги=S,мн,неод=пр|деньга=S,жен,неод=пр,мн}	родства{родство=S,сред,неод=вин,мн|родство=S,сред,неод=род,ед|родство=S,сред,неод=им,мн} нет{нет=PART=|нет=ADV,прдк=|нет=S,ед,муж,неод=вин|нет=S,ед,муж,неод=им}
Видит{видеть=V,несов,пе=непрош,ед,изъяв,3-л} око{око=S,сред,неод=вин,ед|око=S,сред,неод=им,ед}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	зуб{зуб=S,муж,неод=вин,ед|зуб=S,муж,неод=им,ед} неймёт{нейметь=V,несов,пе=непрош,ед,изъяв,3-л}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} весёлый{веселый=A=вин,ед,полн,муж,неод|веселый=A=им,ед,полн,муж} час{час=S,муж,неод=вин,ед|час=S,муж,неод=им,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	смерть{смерть=S,жен,неод=вин,ед|смерть=S,жен,неод=им,ед} не{не=PART=} страшна{страшный=A=ед,кр,жен}
Взялся{взяться=V,сов,нп=прош,ед,изъяв,муж} за{за=PR=} гуж{гуж=S,муж,неод=вин,ед|гуж=S,муж,неод=им,ед} —	не{не=PART=} говори{говорить=V,несов,пе=ед,пов,2-л}, что{что=CONJ=|что=SPRO,ед,сред,неод=вин|что=SPRO,ед,сред,неод=им|что=ADVPRO=} не{не=PART=} дюж{дюжий=A=ед,кр,муж}
Баба{баба=S,жен,од=им,ед|баба=S,жен,неод=им,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	чёрта{черт=S,муж,од=вин,ед|черт=S,муж,од=род,ед|черта=S,жен,неод=им,ед} перехитрит{перехитрить=V,сов,пе=непрош,ед,изъяв,3-л}
Велика{большой=A=ед,кр,жен|велик=S,муж,неод=род,ед} фигура{фигура=S,жен,неод=им,ед} —	да{да=CONJ=|да=PART=|да=ADV,прдк=} дура{дура=S,жен,од=им,ед}
Барин{барин=S,муж,од=им,ед|барин=S,фам,муж,од=им,ед} за{за=PR=} барина{барин=S,муж,од=вин,ед|барин=S,муж,од=род,ед|барин=S,фам,муж,од=вин,ед|барин=S,фам,муж,од=род,ед|барина=S,фам,жен,од=им,ед}, мужик{мужик=S,муж,од=им,ед} —	за{за=PR=} мужика{мужик=S,муж,од=вин,ед|мужик=S,муж,од=род,ед}
Мал{маленький=A=ед,кр,муж|малый=A=ед,кр,муж} золотник{золотник=S,муж,неод=вин,ед|золотник=S,муж,неод=им,ед} —	да{да=CONJ=|да=PART=|да=ADV,прдк=} дорог{дорога=S,жен,неод=род,мн|дорогой=A=ед,кр,муж}
Бедному{бедный=A=дат,ед,полн,муж|бедный=A=дат,ед,полн,сред|бедный=S,муж,од=дат,ед} зятю{зять=S,муж,од=дат,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	тесть{тесть=S,муж,од=им,ед} не{не=PART=} рад{рад=A,кр=ед,муж|рада=S,жен,неод=род,мн|рада=S,имя,жен,од=вин,мн|рада=S,имя,жен,од=род,мн}
Век{век=S,муж,неод=вин,ед|век=S,муж,неод=им,ед|век=ADV=|веко=S,сред,неод=род,мн} живи{жить=V,несов,нп=ед,пов,2-л|живить=V,несов,пе=ед,пов,2-л} — век{век=S,муж,неод=вин,ед|век=S,муж,неод=им,ед|век=ADV=|веко=S,сред,неод=род,мн}	учись{учиться=V,несов,нп=ед,пов,2-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,еддураком{дурак=S,муж,од=твор,ед} помрешь{помирать=V,нп=непрош,ед,изъяв,2-л,сов}
Бедному{бедный=A=дат,ед,полн,муж|бедный=A=дат,ед,полн,сред|бедный=S,муж,од=дат,ед}	смерть{смерть=S,жен,неод=вин,ед|смерть=S,жен,неод=им,ед} не{не=PART=} страшна{страшный=A=ед,кр,жен}
Ваши{ваш=APRO=им,мн|ваш=APRO=вин,мн,неод} бы{бы=PART=} слова{слово=S,сред,неод=вин,мн|слово=S,сред,неод=род,ед|слово=S,сред,неод=им,мн} да{да=CONJ=|да=PART=|да=ADV,прдк=}	Богу{бог=S,муж,од=дат,ед} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} уши{ухо=S,сред,неод=вин,мн|ухо=S,сред,неод=им,мн}
Бела{белый=A=ед,кр,жен|бел=S,муж,неод=род,ед|бела=S,имя,жен,од=им,ед} берёза{береза=S,жен,неод=им,ед}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	дёготь{деготь=S,муж,неод=вин,ед|деготь=S,муж,неод=им,ед} чёрен{черный=A=ед,кр,муж}
Вали{валя=S,имя,мж,од=род,ед|валя=S,имя,мж,од=им,мн|валить=V,несов,пе=ед,пов,2-л|вали=S,муж,од=пр,мн|вали=S,муж,од=пр,ед|вали=S,муж,од=вин,мн|вали=S,муж,од=вин,ед|вали=S,муж,од=дат,мн|вали=S,муж,од=дат,ед|вали=S,муж,од=род,мн|вали=S,муж,од=род,ед|вали=S,муж,од=твор,мн|вали=S,муж,од=твор,ед|вали=S,муж,од=им,мн|вали=S,муж,од=им,ед} валом{вал=S,муж,неод=твор,ед|валом=ADV=} –	потом{потом=ADVPRO=|пот=S,муж,неод=твор,ед} разберем{разбирать=V=мн,пов,1-л,сов|разбирать=V=непрош,мн,изъяв,1-л,сов}
Белую{белый=A=вин,ед,полн,жен|белая=S,фам,жен,од=вин,ед} ворону{ворона=S,жен,од=вин,ед|ворон=S,муж,од=дат,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	свои{свой=APRO=им,мн|свой=APRO=вин,мн,неод|свой=SPRO,муж,од=им,мн} заклюют{заклевывать=V,пе=непрош,мн,изъяв,3-л,сов}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} чужой{чужой=A,полн=пр,ед,жен|чужой=A,полн=дат,ед,жен|чужой=A,полн=род,ед,жен|чужой=A,полн=твор,ед,жен|чужой=A,полн=вин,ед,муж,неод|чужой=A,полн=им,ед,муж|чужой=S,муж,од=им,ед|чужая=S,жен,од=пр,ед|чужая=S,жен,од=дат,ед|чужая=S,жен,од=род,ед|чужая=S,жен,од=твор,ед} монастырь{монастырь=S,муж,неод=вин,ед|монастырь=S,муж,неод=им,ед}	со{со=PR=} своим{свой=APRO=дат,мн|свой=APRO=твор,ед,муж|свой=APRO=твор,ед,сред|свое=SPRO,ед,сред,неод=твор|свой=SPRO,муж,од=дат,мн|свой=SPRO,муж,од=твор,ед} уставом{устав=S,муж,неод=твор,ед} не{не=PART=} ходят{ходить=V,несов,нп=непрош,мн,изъяв,3-л}
Блудлив{блудливый=A=ед,кр,муж} как{как=CONJ=|как=ADVPRO=|как=PART=} кот{кот=S,муж,од=им,ед},	труслив{трусливый=A=ед,кр,муж} как{как=CONJ=|как=ADVPRO=|как=PART=} заяц{заяц=S,муж,од=им,ед}
Бери{брать=V,несов,пе=ед,пов,2-л} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} работе{работа=S,жен,неод=пр,ед|работа=S,жен,неод=дат,ед} умом{ум=S,муж,неод=твор,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	не{не=PART=} горбом{горб=S,муж,неод=твор,ед}
Блудный{блудный=A=вин,ед,полн,муж,неод|блудный=A=им,ед,полн,муж} сын{сын=S,муж,од=им,ед} —	ранняя{ранний=A=им,ед,полн,жен} могила{могила=S,жен,неод=им,ед} отцу{отец=S,муж,од=дат,ед}
Беспутному{беспутный=A=дат,ед,полн,муж|беспутный=A=дат,ед,полн,сред} сыну{сын=S,муж,од=дат,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	богатство{богатство=S,сред,неод=вин,ед|богатство=S,сред,неод=им,ед} не{не=PART=} впрок{впрок=ADV=}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} тихом{тихий=A=пр,ед,полн,муж|тихий=A=пр,ед,полн,сред} омуте{омут=S,муж,неод=пр,ед}	черти{черт=S,муж,од=им,мн|чертить=V,несов,пе=ед,пов,2-л} водятся{водиться=V,несов,нп=непрош,мн,изъяв,3-л}
В{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} гостях{гость=S,муж,од=пр,мн} хорошо{хорошо=ADV,прдк=|хорошо=PART=|хороший=A=ед,кр,сред|хорошо=ADV=вводн}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	дома{дом=S,муж,неод=вин,мн|дом=S,муж,неод=род,ед|дом=S,муж,неод=им,мн|дома=ADV=} лучше{хорошо=ADV=срав,вводн|хороший=A=срав}
Богатый{богатый=A=вин,ед,полн,муж,неод|богатый=A=им,ед,полн,муж|богатый=S,муж,од=им,ед} как{как=CONJ=|как=ADVPRO=|как=PART=} хочет{хотеть=V,несов,пе=непрош,ед,изъяв,3-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	бедный{бедный=A=вин,ед,полн,муж,неод|бедный=A=им,ед,полн,муж|бедный=S,муж,од=им,ед} как{как=CONJ=|как=ADVPRO=|как=PART=} может{мочь=V,несов,нп=непрош,ед,изъяв,3-л|может=ADV,вводн=}
Один{один=APRO=вин,ед,муж,неод|один=APRO=им,ед,муж|один=ANUM=вин,ед,муж,неод|один=ANUM=им,ед,муж|один=S,муж,од=им,ед} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} сошкой{сошка=S,жен,од=твор,ед|сошка=S,жен,неод=твор,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	семеро{семеро=NUM=им|семеро=NUM=вин,неод} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} ложкой{ложка=S,жен,неод=твор,ед}
Болтун{болтун=S,муж,од=им,ед|болтун=S,муж,неод=вин,ед|болтун=S,муж,неод=им,ед} речист{речистый=A=ед,кр,муж}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	на{на=PR=|на=PART=} руку{рука=S,жен,неод=вин,ед} не{не=PART=} чист{чистый=A=ед,кр,муж}
Баба{баба=S,жен,од=им,ед|баба=S,жен,неод=им,ед} с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} возу{воз=S,муж,неод=дат,ед|воз=S,муж,неод=местн,ед} —	кобыле{кобыла=S,жен,од=пр,ед|кобыла=S,жен,од=дат,ед|кобыла=S,жен,неод=пр,ед|кобыла=S,жен,неод=дат,ед} легче{легко=ADV=срав|легкий=A=срав}
Большому{большой=A=дат,ед,полн,муж|большой=A=дат,ед,полн,сред} уму{ум=S,муж,неод=дат,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} маленькой{маленький=A=пр,ед,полн,жен|маленький=A=дат,ед,полн,жен|маленький=A=род,ед,полн,жен|маленький=A=твор,ед,полн,жен|маленькая=S,жен,од=пр,ед|маленькая=S,жен,од=дат,ед|маленькая=S,жен,од=род,ед|маленькая=S,жен,од=твор,ед} голове{голова=S,жен,неод=пр,ед|голова=S,жен,неод=дат,ед|голов=S,фам,муж,од=пр,ед|голова=S,мж,од=пр,ед|голова=S,мж,од=дат,ед} не{не=PART=} тесно{тесно=ADV=|тесный=A=ед,кр,сред}
Борода{борода=S,жен,неод=им,ед} до{до=PR=|до=S,сред,неод=пр,мн|до=S,сред,неод=пр,ед|до=S,сред,неод=вин,мн|до=S,сред,неод=вин,ед|до=S,сред,неод=дат,мн|до=S,сред,неод=дат,ед|до=S,сред,неод=род,мн|до=S,сред,неод=род,ед|до=S,сред,неод=твор,мн|до=S,сред,неод=твор,ед|до=S,сред,неод=им,мн|до=S,сред,неод=им,ед} колена{колено=S,сред,неод=вин,мн|колено=S,сред,неод=род,ед|колено=S,сред,неод=им,мн}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	дров{дрова=S,мн,неод=род} ни{ни=PART=|ни=CONJ=} полена{полено=S,сред,неод=род,ед}
Беда{беда=S,жен,неод=им,ед|беда=ADV,прдк=} не{не=PART=} приходит{приходить=V,нп=непрош,ед,изъяв,3-л,несов}	одна{один=APRO=им,ед,жен|один=ANUM=им,ед,жен}
Брюхо{брюхо=S,сред,неод=вин,ед|брюхо=S,сред,неод=им,ед} сыто{сыто=ADV=|сытый=A=ед,кр,сред}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	глаза{глаз=S,муж,неод=вин,мн|глаз=S,муж,неод=род,ед|глаз=S,муж,неод=им,мн} голодны{голодный=A=мн,кр}
Будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} добро{добро=S,ед,сред,неод=вин|добро=S,ед,сред,неод=им|добро=PART=|добрый=A=ед,кр,сред|добро=ADV=}, да{да=CONJ=|да=PART=|да=ADV,прдк=}	долго{долго=ADV=|долгий=A=ед,кр,сред} ждать{ждать=V,несов,пе=инф}
Без{без=PR=} труда{труд=S,муж,неод=род,ед}	не{не=PART=} вытащить{вытаскивать=V,пе=инф,сов} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} рыбки{рыбка=S,жен,од=род,ед|рыбка=S,жен,од=им,мн} из{из=PR=|иза=S,имя,жен,од=вин,мн|иза=S,имя,жен,од=род,мн} пруда{пруд=S,муж,неод=род,ед}
Будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} тихо{тихо=ADV=|тихий=A=ед,кр,сред} —	будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} лихо{лихо=ADV=|лихо=S,сред,неод=вин,ед|лихо=S,сред,неод=им,ед|лихо=ADV,прдк=|лихой=A=ед,кр,сред}
Бей{бить=V,несов,пе=ед,пов,2-л|бей=S,муж,од=им,ед|бея=S,гео,жен,неод=род,мн} своих{свой=APRO=пр,мн|свой=APRO=род,мн|свой=APRO=вин,мн,од|свой=SPRO,муж,од=пр,мн|свой=SPRO,муж,од=вин,мн|свой=SPRO,муж,од=род,мн}, чтобы{чтобы=CONJ=|чтобы=PART=}	чужие{чужой=A,полн=им,мн|чужой=A,полн=вин,мн,неод|чужой=S,муж,од=им,мн|чужое=S,сред,неод=вин,мн|чужое=S,сред,неод=им,мн|чужая=S,жен,од=им,мн} боялись{бояться=V,несов,нп=прош,мн,изъяв}
Богатого{богатый=A=вин,ед,полн,муж,од|богатый=A=род,ед,полн,муж|богатый=A=род,ед,полн,сред|богатый=S,муж,од=вин,ед|богатый=S,муж,од=род,ед} не{не=PART=} отличишь{отличать=V,пе=непрош,ед,изъяв,2-л,сов} от{от=PR=}	вороватого{вороватый=A=вин,ед,полн,муж,од|вороватый=A=род,ед,полн,муж|вороватый=A=род,ед,полн,сред}
Будь{быть=V,нп=ед,пов,2-л} малым{малый=A=дат,мн,полн|малый=A=твор,ед,полн,муж|малый=A=твор,ед,полн,сред|малый=S,муж,од=дат,мн|малый=S,муж,од=твор,ед|малое=S,сред,неод=дат,мн|малое=S,сред,неод=твор,ед} доволен{довольный=A=ед,кр,муж} —	больше{больше=ADV=|большой=A=срав|много=ADV=срав|больший=A=ед,кр,сред} получишь{получать=V,пе=непрош,ед,изъяв,2-л,сов}
